channel,relative_path,file_size_bytes,sha256,actor,emotion_code,emotion_name,intensity,statement,repetition,modality,vocal_channel,wav_samplerate,wav_frames,wav_channels,wav_subtype,read_status,error
speech,Actor_02/03-01-03-02-02-01-02.wav,416542,c3d8e4469c820ced8e776c910f621f02dbb4a57e8de275c4d1434aea819eb925,2,3,happy,2,2,1,3,1,48000,177778,1,PCM_16,ok,
speech,Actor_02/03-01-03-02-02-02-02.wav,432556,75b8425081dfc5ac8f263096219cf4f67bf493cc4dd07530aae3b1618c571bd3,2,3,happy,2,2,2,3,1,48000,185785,1,PCM_16,ok,
speech,Actor_02/03-01-04-01-01-01-02.wav,429334,1dd1dea9b9f6522b2ada29cb60a35f55c6ce99fef1afb6e6fc48959d0de2c102,2,4,sad,1,1,1,3,1,48000,184184,1,PCM_16,ok,
speech,Actor_02/03-01-04-01-01-02-02.wav,422928,da78102797dd0b1501d03ad4c6b3b0ea8054e3952d5918a9aaeecb41fd7589f5,2,4,sad,1,1,2,3,1,48000,180981,1,PCM_16,ok,
speech,Actor_02/03-01-04-01-02-01-02.wav,419722,05d80c8e8ffe4e53d9440a80be21a81df3f8bb26e80f5006e2e37d5acc100332,2,4,sad,1,2,1,3,1,48000,179379,1,PCM_16,ok,
speech,Actor_02/03-01-04-01-02-02-02.wav,422928,65e774df0f88c5c13bbdb5da25f8e49cbc1cee312df881ea74b0f9c812d470b7,2,4,sad,1,2,2,3,1,48000,180981,1,PCM_16,ok,
speech,Actor_02/03-01-04-02-01-01-02.wav,419730,c164e43034a28da0d81f97b6ca0df91b6d1970def189de9542af7c999af166a3,2,4,sad,2,1,1,3,1,48000,179380,1,PCM_16,ok,
speech,Actor_02/03-01-04-02-01-02-02.wav,422930,6c5e70947db7d8f5f80accf65b2e95be20031f4edcf47777991f955f4bbf6906,2,4,sad,2,1,2,3,1,48000,180980,1,PCM_16,ok,
speech,Actor_02/03-01-04-02-02-01-02.wav,416524,efa86bccfd96610660d6518872b010e0c76202624ed4ccffedb644beaea925f4,2,4,sad,2,2,1,3,1,48000,177777,1,PCM_16,ok,
speech,Actor_02/03-01-04-02-02-02-02.wav,413322,faa98815ea99829510149881b63417bfcd3cea9cb8dc25611417646e05b3005f,2,4,sad,2,2,2,3,1,48000,176176,1,PCM_16,ok,
speech,Actor_02/03-01-05-01-01-01-02.wav,413322,85e9338f1a1c5011221afce5d145a6a98784ff007b7562006cbcce93761b8fd4,2,5,angry,1,1,1,3,1,48000,176176,1,PCM_16,ok,
speech,Actor_02/03-01-05-01-01-02-02.wav,413322,6521fea459b712fa6a1227d5513bb32aac81509a318309ce13ec24345cc2b2d5,2,5,angry,1,1,2,3,1,48000,176176,1,PCM_16,ok,
speech,Actor_02/03-01-05-01-02-01-02.wav,422930,0b9b8fad5c6b5728a692371d92e5638f6c17149784b97be5cf3c69fbc46cdec0,2,5,angry,1,2,1,3,1,48000,180980,1,PCM_16,ok,
speech,Actor_02/03-01-05-01-02-02-02.wav,426124,db5236c610aaa14319d9b340f698405957c44d1fcfcbb99c303090c4e6081d9e,2,5,angry,1,2,2,3,1,48000,182582,1,PCM_16,ok,
speech,Actor_02/03-01-05-02-01-01-02.wav,435746,2f8cafdb522aec17a940ee829e6a42b46b53817fa626d65da6beab33c5bdfbfc,2,5,angry,2,1,1,3,1,48000,187388,1,PCM_16,ok,
speech,Actor_02/03-01-05-02-01-02-02.wav,445354,a8a570075c4513a2830e7a2d91daefd6c8f9a05cefbde8ad2c8b83092fbac415,2,5,angry,2,1,2,3,1,48000,192192,1,PCM_16,ok,
speech,Actor_02/03-01-05-02-02-01-02.wav,445372,6481c21552fa49c7716d477ce26f37ce96a09d2a0a25ae1ec6603308794a1235,2,5,angry,2,2,1,3,1,48000,192192,1,PCM_16,ok,
speech,Actor_02/03-01-05-02-02-02-02.wav,445368,5c6245995079fa054296bbf78cae66d3a692f7a1c97d10a086f0563701a5e22c,2,5,angry,2,2,2,3,1,48000,192192,1,PCM_16,ok,
speech,Actor_02/03-01-06-01-01-01-02.wav,410134,d5b45b08055b925e9cd66279940389490c663511fa5658ede38ed85e1ac88ddd,2,6,fearful,1,1,1,3,1,48000,174575,1,PCM_16,ok,
speech,Actor_02/03-01-06-01-01-02-02.wav,419742,8915bce71511d2144cac3218d5d2d528e5a4c92ae7116c325f50f032e8d68bfa,2,6,fearful,1,1,2,3,1,48000,179379,1,PCM_16,ok,
speech,Actor_02/03-01-06-01-02-01-02.wav,413336,492ae24bf56eb8d23c3db75585e097bff4915717fcccd220c0e7f0f2453a0a76,2,6,fearful,1,2,1,3,1,48000,176176,1,PCM_16,ok,
speech,Actor_02/03-01-06-01-02-02-02.wav,419732,ca8c1f0e4990f5fc55fd44863b5e0350b7e5c466f36ce2e7d1e793bc564782bc,2,6,fearful,1,2,2,3,1,48000,179379,1,PCM_16,ok,
speech,Actor_02/03-01-06-02-01-01-02.wav,426040,b59f804202fb4d2e5d5b6a75ec5f082aa20456eb217aaf633eff3397081142c7,2,6,fearful,2,1,1,3,1,48000,182582,1,PCM_16,ok,
speech,Actor_02/03-01-06-02-01-02-02.wav,410126,d3924095729ab4b2db75d99e0689d82cb74a74f027e8965bfd503bc41a49ac94,2,6,fearful,2,1,2,3,1,48000,174575,1,PCM_16,ok,
speech,Actor_02/03-01-06-02-02-01-02.wav,406922,f42d66fc079607993271b79d2bf8bf313663d5f9d1f8f5c05358fb5002c978c8,2,6,fearful,2,2,1,3,1,48000,172973,1,PCM_16,ok,
speech,Actor_02/03-01-06-02-02-02-02.wav,406928,38feb57de2541446386ee7193bab4bc67fe31600ebce4657c9791b304518916f,2,6,fearful,2,2,2,3,1,48000,172973,1,PCM_16,ok,
speech,Actor_03/03-01-01-01-01-01-03.wav,379588,d61bd344a100e9ba43b2e589912e0ce4b8c4f8be14e7e9a5b618a51728faf34f,3,1,neutral,1,1,1,3,1,48000,164965,1,PCM_16,ok,
speech,Actor_03/03-01-01-01-01-02-03.wav,385994,17b08fe4d03f14cfee8cbe8368bddf9d5660a81bbc1972f8891ea0e5327aa290,3,1,neutral,1,1,2,3,1,48000,168168,1,PCM_16,ok,
speech,Actor_03/03-01-01-01-02-01-03.wav,385986,d2e500826753fc20c4d095fcd4f470cd3f44d523313cc34fe568d284b2912d62,3,1,neutral,1,2,1,3,1,48000,168168,1,PCM_16,ok,
speech,Actor_03/03-01-01-01-02-02-03.wav,382784,8aa88064ce24604e9639b7c4948f7d0ea682aefe2eccc852abf69a953e937d2f,3,1,neutral,1,2,2,3,1,48000,166567,1,PCM_16,ok,
speech,Actor_03/03-01-02-01-01-01-03.wav,418036,7de7f8c071c5a7d7537d6d1445770c56c3dd02a9e84cc5612930570e28b98ee4,3,2,calm,1,1,1,3,1,48000,184184,1,PCM_16,ok,
speech,Actor_03/03-01-02-01-01-02-03.wav,408426,42f895c76bd4891a2cfd9dd5a8631b36b29e5e60e8be2bd6e09104bfc0bbbb84,3,2,calm,1,1,2,3,1,48000,179379,1,PCM_16,ok,
speech,Actor_03/03-01-02-01-02-01-03.wav,418038,18b09a1ad4929b246b2c3ce56bd2ecd99af664e67c77fb018703d466022054f1,3,2,calm,1,2,1,3,1,48000,184184,1,PCM_16,ok,
speech,Actor_03/03-01-02-01-02-02-03.wav,430844,456e4b2c9f419c55422908497e7ff8b3c2f00ff84c6e1c04ed6c4430d9cc6d0d,3,2,calm,1,2,2,3,1,48000,190590,1,PCM_16,ok,
speech,Actor_03/03-01-02-02-01-01-03.wav,437254,33afd76533b0e48b131f93d80340b99c85d4a2cba11f1b7f5c748bcd5a01c2bb,3,2,calm,2,1,1,3,1,48000,193794,1,PCM_16,ok,
speech,Actor_03/03-01-02-02-01-02-03.wav,430848,98d4b2a4e8c67d80e0044297de35b10ac608e8f786407afdea793d613edb4cde,3,2,calm,2,1,2,3,1,48000,190591,1,PCM_16,ok,
speech,Actor_03/03-01-02-02-02-01-03.wav,446862,c70ff203bae72dd7f0bb4903f68023dc12d6c42701dde36d1efba9aff2de96ae,3,2,calm,2,2,1,3,1,48000,198598,1,PCM_16,ok,
speech,Actor_03/03-01-02-02-02-02-03.wav,434050,4dbf22283b47b60c8b5900f7002c04e0d3da26a60d4e285ed5302b3c504c5a28,3,2,calm,2,2,2,3,1,48000,192192,1,PCM_16,ok,
speech,Actor_03/03-01-03-01-01-01-03.wav,411628,bf7281f0cfb95f98be2ce95a9c7ab6e66997965b9084f41e839776b1c401d12a,3,3,happy,1,1,1,3,1,48000,180980,1,PCM_16,ok,
speech,Actor_03/03-01-03-01-01-02-03.wav,395612,3673c73ead5925f0b41b77f76118402be8e8d4988879f6ecd18abc44cc19fa54,3,3,happy,1,1,2,3,1,48000,172972,1,PCM_16,ok,
speech,Actor_03/03-01-03-01-02-01-03.wav,386006,9ae11f747e207563a49434c8fe52c96cbe4003542de9ebb535dbcc615069607c,3,3,happy,1,2,1,3,1,48000,168168,1,PCM_16,ok,
speech,Actor_03/03-01-03-01-02-02-03.wav,386006,4d54f39f6f3f3c3c1b94eb213dab2f73abd92da2900f26c4d34922aab71dc6f4,3,3,happy,1,2,2,3,1,48000,168168,1,PCM_16,ok,
speech,Actor_03/03-01-03-02-01-01-03.wav,462882,ccb0b650d178b4ce33dd0b5d28e16db2a30f5fb5680d4196454a59bc45d05b40,3,3,happy,2,1,1,3,1,48000,206607,1,PCM_16,ok,
speech,Actor_03/03-01-03-02-01-02-03.wav,472490,a5c5bbdb7048f9f3efaa7a463d4fcea1be2bb1527c52f6150206db38491998b3,3,3,happy,2,1,2,3,1,48000,211411,1,PCM_16,ok,
speech,Actor_03/03-01-03-02-02-01-03.wav,446864,ebfaf47aa2fd98a81ee42d1a5313acbc8d88a5dd11437f4cf3a421ab9849ea4f,3,3,happy,2,2,1,3,1,48000,198598,1,PCM_16,ok,
speech,Actor_03/03-01-03-02-02-02-03.wav,418036,134ef20f808ca3cdd011dea89bddff5cfc3ebb6cfd446e080f4399b654b9b0fb,3,3,happy,2,2,2,3,1,48000,184184,1,PCM_16,ok,
speech,Actor_03/03-01-04-01-01-01-03.wav,395608,36c9db23dc891df8a4eae9ecb9d9553a284e6e9b1c05db26ec4c56ad5a2096c8,3,4,sad,1,1,1,3,1,48000,172973,1,PCM_16,ok,
speech,Actor_03/03-01-04-01-01-02-03.wav,392404,920a39b9b5e7cc5be20a80120dbc5971dca76d3d1b40ef2227b3be2ad844e8c0,3,4,sad,1,1,2,3,1,48000,171371,1,PCM_16,ok,
speech,Actor_03/03-01-04-01-02-01-03.wav,392404,7c7b5bf72e22adf24c7ecc6b7047033a1218fc4bd58b94ef63aaa46c0d3fa804,3,4,sad,1,2,1,3,1,48000,171371,1,PCM_16,ok,
speech,Actor_03/03-01-04-01-02-02-03.wav,389202,c7ab261efdae4c0bdf8a2aec93c6eecd9766470cb8b7ebe11e8994fb9e56f69d,3,4,sad,1,2,2,3,1,48000,169770,1,PCM_16,ok,
speech,Actor_03/03-01-04-02-01-01-03.wav,411624,bdf16fd457fed2f6e5de374c7dac4fbd25cfd831b09edc38846f9c90d58c35c1,3,4,sad,2,1,1,3,1,48000,180981,1,PCM_16,ok,
speech,Actor_03/03-01-04-02-01-02-03.wav,418022,1401afd3a74fb724d90f649421e1e8e0982d62e17b478181acf7ca8a189a8e57,3,4,sad,2,1,2,3,1,48000,184184,1,PCM_16,ok,
speech,Actor_03/03-01-04-02-02-01-03.wav,382794,6cffd7fcf7bfba2321097741c554c970dff18e6737a4f66ce4200cd8c2308f19,3,4,sad,2,2,1,3,1,48000,166566,1,PCM_16,ok,
speech,Actor_03/03-01-04-02-02-02-03.wav,405216,dda87d9cd5aed95683de7586a32e04091e94df3a1e070fe30f9e5df6038e2764,3,4,sad,2,2,2,3,1,48000,177777,1,PCM_16,ok,
speech,Actor_03/03-01-05-01-01-01-03.wav,434044,1016e7e730d0ce722881b0a306c3c88141155404ad6b0b308d9df22b161463e9,3,5,angry,1,1,1,3,1,48000,192192,1,PCM_16,ok,
speech,Actor_03/03-01-05-01-01-02-03.wav,440442,3c2579dbc464c176b4f87c63d3a3761091fab9ab208adc563da623c81e366d64,3,5,angry,1,1,2,3,1,48000,195395,1,PCM_16,ok,
speech,Actor_03/03-01-05-01-02-01-03.wav,414826,ee2e119031cdc3a2e8a50d727a70163fc3355d6452d1aaceedc1190704e4049f,3,5,angry,1,2,1,3,1,48000,182583,1,PCM_16,ok,
speech,Actor_03/03-01-05-01-02-02-03.wav,418028,28efdb2dc7c92a8d6f91e0a624de44580f1c9cdb1f85063367d630d7f359308e,3,5,angry,1,2,2,3,1,48000,184184,1,PCM_16,ok,
speech,Actor_03/03-01-05-02-01-01-03.wav,472488,03ea4d9345729ee654b9a18742d2285daec33534bbb0f041c52b69d417ff08df,3,5,angry,2,1,1,3,1,48000,211411,1,PCM_16,ok,
speech,Actor_03/03-01-05-02-01-02-03.wav,472490,bccaf1033d4a5ea2f4cbb6943b2980ea899c25e94242323b12db8dd208055e2a,3,5,angry,2,1,2,3,1,48000,211412,1,PCM_16,ok,
speech,Actor_03/03-01-05-02-02-01-03.wav,456466,a81a25e36cd59ddf318b1d566b53ed20da9a411753c98208b40dcf63feb10b24,3,5,angry,2,2,1,3,1,48000,203403,1,PCM_16,ok,
speech,Actor_03/03-01-05-02-02-02-03.wav,482098,1c89be19b6ad92bd4fdd1e8b9affcef2e433861ca64cf2bce49645c7262f8c9b,3,5,angry,2,2,2,3,1,48000,216216,1,PCM_16,ok,
speech,Actor_03/03-01-06-01-01-01-03.wav,408426,16db41b1529a8d1ce27ee836830cf2368bb41bd5b3890caad24f60dc57183187,3,6,fearful,1,1,1,3,1,48000,179380,1,PCM_16,ok,
speech,Actor_03/03-01-06-01-01-02-03.wav,418038,e7d016d3fa302eab4568a6fbdb63df089a60c2111ada1f0f5ec6e131a157cb70,3,6,fearful,1,1,2,3,1,48000,184184,1,PCM_16,ok,
speech,Actor_03/03-01-06-01-02-01-03.wav,386002,c6f9d405ed78c02aac8e9d234ccc5e149312bbea422aeef125adaf742319f674,3,6,fearful,1,2,1,3,1,48000,168168,1,PCM_16,ok,
speech,Actor_03/03-01-06-01-02-02-03.wav,357174,3fbca904b039ea5395f97c24ffee2ab8e17093f47e7f98a9d5889c0498b80727,3,6,fearful,1,2,2,3,1,48000,153754,1,PCM_16,ok,
speech,Actor_03/03-01-06-02-01-01-03.wav,366788,7c584f5dd7950b3dba8b45e2aba4e892580c9a0ef6ac244e78a4cb0d31796785,3,6,fearful,2,1,1,3,1,48000,158559,1,PCM_16,ok,
speech,Actor_03/03-01-06-02-01-02-03.wav,424444,e51a058369d6ac86f906967cad5173baed41727f69c471c75eab092c75f6de69,3,6,fearful,2,1,2,3,1,48000,187387,1,PCM_16,ok,
speech,Actor_03/03-01-06-02-02-01-03.wav,366788,b40925f514a25216215e66ab96383111e4b80e2dd6afe45876ff5557a18f8996,3,6,fearful,2,2,1,3,1,48000,158559,1,PCM_16,ok,
speech,Actor_03/03-01-06-02-02-02-03.wav,379600,cca9ba7ef94415a367b2b16ad80884fd5277def8e028c9fe5d3058c20533753d,3,6,fearful,2,2,2,3,1,48000,164965,1,PCM_16,ok,
speech,Actor_04/03-01-01-01-01-01-04.wav,374522,30ed5827386c30840f93ec49e4cf5689597a6d48412d79c94a171e71495ccee2,4,1,neutral,1,1,1,3,1,48000,158558,1,PCM_16,ok,
speech,Actor_04/03-01-01-01-01-02-04.wav,380930,f569b18781007ea2cecfaf23a1beeaaf7059212465faa0a452fd750cc1857b90,4,1,neutral,1,1,2,3,1,48000,161762,1,PCM_16,ok,
speech,Actor_04/03-01-01-01-02-01-04.wav,371330,7a49df186c48e1bf40bec92085831cb7dc7e3d0edfcf2d08b23a67a15a2d8ccf,4,1,neutral,1,2,1,3,1,48000,156957,1,PCM_16,ok,
speech,Actor_04/03-01-01-01-02-02-04.wav,368126,e38e3a3f25a13fd6d0f59ac7427d8ba03cdecb7c5009e059d308a57935c27daf,4,1,neutral,1,2,2,3,1,48000,155355,1,PCM_16,ok,
speech,Actor_04/03-01-02-01-01-01-04.wav,422580,633f5ef8dee54527239424d77d0e13e9f88e988653566cef9267b5bf09d34110,4,2,calm,1,1,1,3,1,48000,182582,1,PCM_16,ok,
speech,Actor_04/03-01-02-01-01-02-04.wav,416178,c335e6cfdbbdfbce8a81750b50993e9a269f59b82f6d54ec4ff4df10f25e4c35,4,2,calm,1,1,2,3,1,48000,179379,1,PCM_16,ok,
speech,Actor_04/03-01-02-01-02-01-04.wav,406570,84a090066a441894077d2a091f969833522ef78935eaa111411fb5abc851223b,4,2,calm,1,2,1,3,1,48000,174575,1,PCM_16,ok,
speech,Actor_04/03-01-02-01-02-02-04.wav,400164,c92c38f19bdde7b40b3c6dfaa4d40822c816c13c5f9355b515ce62245404de41,4,2,calm,1,2,2,3,1,48000,171372,1,PCM_16,ok,
speech,Actor_04/03-01-02-02-01-01-04.wav,438600,c4c1a5c61665c5b02073b4cd0ad34088ea123c7416c564da13217fdfe351abf5,4,2,calm,2,1,1,3,1,48000,190590,1,PCM_16,ok,
speech,Actor_04/03-01-02-02-01-02-04.wav,421442,579c49ccf6b64570c49abbcd17611b7f8b4e89c7a10cd7409acdc46b55cae3d4,4,2,calm,2,1,2,3,1,48000,182583,1,PCM_16,ok,
speech,Actor_04/03-01-02-02-02-01-04.wav,422584,810506ed6f7eb06f488cf67cbc43813edf4e42c0e76c465ea93f50428e1fdc7f,4,2,calm,2,2,1,3,1,48000,182582,1,PCM_16,ok,
speech,Actor_04/03-01-02-02-02-02-04.wav,445008,ce79b25c9dd670d333632c69789f4df1863e6e972da02b26368f2a3439584a2b,4,2,calm,2,2,2,3,1,48000,193794,1,PCM_16,ok,
speech,Actor_04/03-01-03-01-01-01-04.wav,393756,3080245221302d843d80576ba27b63117aacb78569eef6151dee485293ce75c5,4,3,happy,1,1,1,3,1,48000,168168,1,PCM_16,ok,
speech,Actor_04/03-01-03-01-01-02-04.wav,396958,1ee011f02e8b7adf153c79e24e2b7b729ae4f85c6cf34f4fc502800b8083e5fe,4,3,happy,1,1,2,3,1,48000,169769,1,PCM_16,ok,
speech,Actor_04/03-01-03-01-02-01-04.wav,393756,4de2dd416eec22448fe1c4df8037fd12d709dbaec9467d551ac253b0308f4309,4,3,happy,1,2,1,3,1,48000,168168,1,PCM_16,ok,
speech,Actor_04/03-01-03-01-02-02-04.wav,387350,dc04d8d802142c26087d4d3391a5e49211be49d638ae6da80d3155176fdc5b9f,4,3,happy,1,2,2,3,1,48000,164965,1,PCM_16,ok,
speech,Actor_04/03-01-03-02-01-01-04.wav,428992,c7fbcb4405381013e2fb4b761f570db69392452f895f98b33f5b3eb57a6ab03f,4,3,happy,2,1,1,3,1,48000,185786,1,PCM_16,ok,
speech,Actor_04/03-01-03-02-01-02-04.wav,400160,006d043e0f45d7dcc8b79874053e01ce856960a80ad2354fe6bff5481b5dfd57,4,3,happy,2,1,2,3,1,48000,171371,1,PCM_16,ok,
speech,Actor_04/03-01-03-02-02-01-04.wav,403366,07d243297c0e3cd9f1f2c05505af9e49c8301a8b96b0c6455785d1567c034e9b,4,3,happy,2,2,1,3,1,48000,172973,1,PCM_16,ok,
speech,Actor_04/03-01-03-02-02-02-04.wav,419258,fe90dc6b792f8e507eb235076dda166ca38a01849d0baa16c67203fd00b9dda5,4,3,happy,2,2,2,3,1,48000,180980,1,PCM_16,ok,
speech,Actor_04/03-01-04-01-01-01-04.wav,380950,8b6e0f419a113c05de859e17fcfb1af607991e99479d340ce38f4a713888b1c9,4,4,sad,1,1,1,3,1,48000,161762,1,PCM_16,ok,
speech,Actor_04/03-01-04-01-01-02-04.wav,384152,b9fa9f7cd4d3818c4ea88a657a0bcf6608e555f204caf59c560de07ea14faeb9,4,4,sad,1,1,2,3,1,48000,163363,1,PCM_16,ok,
speech,Actor_04/03-01-04-01-02-01-04.wav,387356,9c3986476124f7de51fc9ea23c76efca2ff21da8c6babf6a6d825ca94e2e7bd4,4,4,sad,1,2,1,3,1,48000,164965,1,PCM_16,ok,
speech,Actor_04/03-01-04-01-02-02-04.wav,390558,80ea6b389658797b1b1f5667a8017280a6f47beb800847894f073ba820d080c9,4,4,sad,1,2,2,3,1,48000,166566,1,PCM_16,ok,
speech,Actor_04/03-01-04-02-01-01-04.wav,409778,8346608176061cdcced8950fda2399df15c3b024eb87540041f55999c4995f61,4,4,sad,2,1,1,3,1,48000,176176,1,PCM_16,ok,
speech,Actor_04/03-01-04-02-01-02-04.wav,419394,74cb64f7605e97b73c3ead94ed868450c36b5f576b380a73aad15ec273b35066,4,4,sad,2,1,2,3,1,48000,180981,1,PCM_16,ok,
speech,Actor_04/03-01-04-02-02-01-04.wav,419394,3f9354e0711e17be4e96033cbc3759188a8b66daaffbb305bf99f2fb7069e321,4,4,sad,2,2,1,3,1,48000,180981,1,PCM_16,ok,
speech,Actor_04/03-01-04-02-02-02-04.wav,419384,4ede51497bc93cc6c06600880a2aff053d13c2065df684c2b1ca9e4f8a34341c,4,4,sad,2,2,2,3,1,48000,180981,1,PCM_16,ok,
speech,Actor_04/03-01-05-01-01-01-04.wav,412988,02c20d8c0bc3a3b21e3fcbbd91105eba1fb54c3951e3dcbac984a6153b4ae23c,4,5,angry,1,1,1,3,1,48000,177778,1,PCM_16,ok,
speech,Actor_04/03-01-05-01-01-02-04.wav,403378,1cff7512fa4077c81c5f78b71191272f986a815e5064693a1bf84eeeab57202a,4,5,angry,1,1,2,3,1,48000,172973,1,PCM_16,ok,
speech,Actor_04/03-01-05-01-02-01-04.wav,390564,9f268b530406c0d1c323b4d616005e6c8ebeaa79e5c85986531f0d0f9c1dbd39,4,5,angry,1,2,1,3,1,48000,166566,1,PCM_16,ok,
speech,Actor_04/03-01-05-01-02-02-04.wav,416186,d8e2c978824e301affccc110eced1bbe4cfcf9981cb9dffb2632935aee4542bf,4,5,angry,1,2,2,3,1,48000,179379,1,PCM_16,ok,
speech,Actor_04/03-01-05-02-01-01-04.wav,419394,126f749914b9e498039b8daf1c3a1ef28fa0bef8934af12535101da5ec5a6d39,4,5,angry,2,1,1,3,1,48000,180981,1,PCM_16,ok,
speech,Actor_04/03-01-05-02-01-02-04.wav,429002,dc54dbf469fd5cd398b77ace99660e9a7baab5ebf681f1f15557f8cb684be4ba,4,5,angry,2,1,2,3,1,48000,185785,1,PCM_16,ok,
speech,Actor_04/03-01-05-02-02-01-04.wav,412982,203b4ff2f70a29a369788becbe32d56422471294eba25b837b15dd3ca8056350,4,5,angry,2,2,1,3,1,48000,177777,1,PCM_16,ok,
speech,Actor_04/03-01-05-02-02-02-04.wav,425800,025d1d104950b25ffb404d79fd47b336cf2162f857f1426233437b712decaf59,4,5,angry,2,2,2,3,1,48000,184184,1,PCM_16,ok,
speech,Actor_04/03-01-06-01-01-01-04.wav,377282,5b066be164068e0d991434bfeff3707462bcbbfae398841b779f51af7474dac8,4,6,fearful,1,1,1,3,1,48000,158558,1,PCM_16,ok,
speech,Actor_04/03-01-06-01-01-02-04.wav,368136,4800a254e2dbbf186c828cae4d7f45d6c3c8ab04e215b9ccf8886dc65a687e52,4,6,fearful,1,1,2,3,1,48000,155356,1,PCM_16,ok,
speech,Actor_04/03-01-06-01-02-01-04.wav,390564,53a3e0211d7dc778a99bc4807e81b0096d1aa310c0f8590335afdac60d692dd8,4,6,fearful,1,2,1,3,1,48000,166566,1,PCM_16,ok,
speech,Actor_04/03-01-06-01-02-02-04.wav,390564,cdcb84b341159305516a97556c763247ef01c5776d325a9c50ddb68a140b01b7,4,6,fearful,1,2,2,3,1,48000,166566,1,PCM_16,ok,
speech,Actor_04/03-01-06-02-01-01-04.wav,435406,188bac8b6216438d281c0bb5414581aeaa04a852a326e0b686a7a279b7df27b1,4,6,fearful,2,1,1,3,1,48000,188989,1,PCM_16,ok,
speech,Actor_04/03-01-06-02-01-02-04.wav,384154,c8776f39e1295a3525ad9b24cd9393004347a7338f533aec1cf4d0984ae3bb78,4,6,fearful,2,1,2,3,1,48000,163363,1,PCM_16,ok,
speech,Actor_04/03-01-06-02-02-01-04.wav,403374,50f8c50792fb0b5df5c2d801d15889eb89e7087b50e24a3c219cc35d976181c5,4,6,fearful,2,2,1,3,1,48000,172973,1,PCM_16,ok,
speech,Actor_04/03-01-06-02-02-02-04.wav,400170,3ff82cf213cd612a9e6aa8e06688304afda4cc3939740af7f9b325d7db488cd6,4,6,fearful,2,2,2,3,1,48000,171371,1,PCM_16,ok,
speech,Actor_05/03-01-01-01-01-01-05.wav,395284,d6ae1eaf5f0638d0fbbb6ea9ba040e089e741c13caca902d91059541c24c093a,5,1,neutral,1,1,1,3,1,48000,172973,1,PCM_16,ok,
speech,Actor_05/03-01-01-01-01-02-05.wav,398494,53282cac7cb92c7008f5757ca382d4dc0fccc43f0b88ffb35ee39f30565d1405,5,1,neutral,1,1,2,3,1,48000,174575,1,PCM_16,ok,
speech,Actor_05/03-01-01-01-02-01-05.wav,347058,023c14008c4810c5114b8690c3d0adeb46d97cd1cca88420a56752a5ec28fb99,5,1,neutral,1,2,1,3,1,48000,148948,1,PCM_16,ok,
speech,Actor_05/03-01-01-01-02-02-05.wav,395284,36dc86e0d95fd0fe1b9655b62ad793ef4e7b1a6b97bde8512db8f0e03b5ce5dd,5,1,neutral,1,2,2,3,1,48000,172973,1,PCM_16,ok,
speech,Actor_05/03-01-02-01-01-01-05.wav,436996,e402cf7ae0915e3d9026c9ad97450725e67da1c857f9d793091938304861caeb,5,2,calm,1,1,1,3,1,48000,193793,1,PCM_16,ok,
speech,Actor_05/03-01-02-01-01-02-05.wav,443404,45431c557af5d32d6d84dda28748938b7db311f91634a76a0f552081a493a1f0,5,2,calm,1,1,2,3,1,48000,196997,1,PCM_16,ok,
speech,Actor_05/03-01-02-01-02-01-05.wav,446608,a39b07130628bc886c98eeaec3486bb434d147cbf690e2977d7262bd4786c645,5,2,calm,1,2,1,3,1,48000,198599,1,PCM_16,ok,
speech,Actor_05/03-01-02-01-02-02-05.wav,863024,d9925b794f402e9db11315122a93abd30150b63d4b09f7ec6405640377b78a7a,5,2,calm,1,2,2,3,1,48000,203403,2,PCM_16,ok,
speech,Actor_05/03-01-02-02-01-01-05.wav,504266,5ac86a34811dc81218ad3c2eddf3857a2f51b243e3e7a163317fa492a5be015d,5,2,calm,2,1,1,3,1,48000,227427,1,PCM_16,ok,
speech,Actor_05/03-01-02-02-01-02-05.wav,481848,568da375ded7dd792ee7e0a398b6c8bae6c83cb777438c2a0811e697ccff4db3,5,2,calm,2,1,2,3,1,48000,216216,1,PCM_16,ok,
speech,Actor_05/03-01-02-02-02-01-05.wav,508078,5a7f78bb36f0c91bf042cccf9cb7991b4689278c3e77243056c6eba351d4a09b,5,2,calm,2,2,1,3,1,48000,229029,1,PCM_16,ok,
speech,Actor_05/03-01-02-02-02-02-05.wav,462624,ea4fb026190fee0661db094eb8f4827982e341f1d4c7fb85b51775ba1c018fe5,5,2,calm,2,2,2,3,1,48000,206606,1,PCM_16,ok,
speech,Actor_05/03-01-03-01-01-01-05.wav,433800,c5c44870e45fcbc64656786d57c924477042883e2a92791322ae2f80918a41d3,5,3,happy,1,1,1,3,1,48000,192192,1,PCM_16,ok,
speech,Actor_05/03-01-03-01-01-02-05.wav,360126,13ec2eb6bd5a5f79dcca4f43d5354badc161ac5bb967abfee32901e902b4f5f4,5,3,happy,1,1,2,3,1,48000,155355,1,PCM_16,ok,
speech,Actor_05/03-01-03-01-02-01-05.wav,372938,ec42e4068f7ce963e326b878f46c695efaaa7fbe20f7eb3a1d3fbffa72bfaf4c,5,3,happy,1,2,1,3,1,48000,161761,1,PCM_16,ok,
