sample_index,corpus,relative_path,bytes,sha256,speaker,sex,label,label_index,sentence,take,intensity
839,ravdess,Actor_14/03-01-08-02-02-02-14.wav,419748,0f21e4a46350cc193a11b0e1775db14ed13290ef3518ac5fe9a2c0ff3fffce4c,14,F,surprised,7,S2,R2,strong
840,ravdess,Actor_15/03-01-01-01-01-01-15.wav,373900,e4f1d8fcb0aa04eee77976221ac31047a8e8fbf12f18150d24e66b5b8141a4ad,15,M,neutral,0,S1,R1,normal
841,ravdess,Actor_15/03-01-01-01-01-02-15.wav,380306,ecce9d7446a9018b99a64806eea839b3dbb0ee210a578c0e293332659ac187a7,15,M,neutral,0,S1,R2,normal
842,ravdess,Actor_15/03-01-01-01-02-01-15.wav,380304,c47a61461ec118cb1eabc6aa268207fd46658131a71dd4eb4022af37c14a8a08,15,M,neutral,0,S2,R1,normal
843,ravdess,Actor_15/03-01-01-01-02-02-15.wav,377102,4bd3b8b27967ce7fa42e6f65e5aa00f5e5f37b00b118726797a62410f5e3d3cc,15,M,neutral,0,S2,R2,normal
844,ravdess,Actor_15/03-01-02-01-01-01-15.wav,393120,69c6a4cfd8dfe87b0cb79b86c42635eb2b25ebb0c111e474fc030808952b2eca,15,M,calm,1,S1,R1,normal
845,ravdess,Actor_15/03-01-02-01-01-02-15.wav,393116,e4f627f2b6f9f7b9d78f943b7b621dad315b6b33098dee99288e4980749513a2,15,M,calm,1,S1,R2,normal
846,ravdess,Actor_15/03-01-02-01-02-01-15.wav,409118,388ba7a171fd4d36c0602b7231d985fa38f04bad22100b5b33ac67da1ca9a711,15,M,calm,1,S2,R1,normal
847,ravdess,Actor_15/03-01-02-01-02-02-15.wav,393124,ea22b7c6ab26fc48a627b8e948508966935b77dc727c794055f1419bc6df64ce,15,M,calm,1,S2,R2,normal
848,ravdess,Actor_15/03-01-02-02-01-01-15.wav,402728,f6996a66e4085992a03a6f4acf8913e25f20d6eb6d407270696bfef6737cb047,15,M,calm,1,S1,R1,strong
849,ravdess,Actor_15/03-01-02-02-01-02-15.wav,415544,7e880095d2ea76bac4719ba0193b127236dd83e9f9b6c6f26581ca2f97ec86d6,15,M,calm,1,S1,R2,strong
850,ravdess,Actor_15/03-01-02-02-02-01-15.wav,428356,cedbc9ab98c7c36063c569158118ba5c41d2e49529a15733333f251ac1b9efec,15,M,calm,1,S2,R1,strong
851,ravdess,Actor_15/03-01-02-02-02-02-15.wav,396322,72b7b4640fedd18aea3def383dec2f3819117a4e38fb17cfc3dae1cbf6555871,15,M,calm,1,S2,R2,strong
852,ravdess,Actor_15/03-01-03-01-01-01-15.wav,377104,8fcf6fa0e5e6b474b7178e6f42f265a333902d7d1fc0c18c0481f3a0fae11c10,15,M,happy,2,S1,R1,normal
853,ravdess,Actor_15/03-01-03-01-01-02-15.wav,370698,c4fe94047a45bdf1a8189c8f0122771439d1e0e75c635a36946fa645a3504cbd,15,M,happy,2,S1,R2,normal
854,ravdess,Actor_15/03-01-03-01-02-01-15.wav,370698,101afbac1e1b00b2255a18d69217186419b95af518f5299d97123ba2fc58f9f7,15,M,happy,2,S2,R1,normal
855,ravdess,Actor_15/03-01-03-01-02-02-15.wav,380308,6c3d2d68904996ee687c1a23d92c7673340072187250984837387e19a0aea644,15,M,happy,2,S2,R2,normal
856,ravdess,Actor_15/03-01-03-02-01-01-15.wav,391936,145b1632eb7809b29c66c81b301d76eedbebf787fd4645bc8d6c926f9704e5b0,15,M,happy,2,S1,R1,strong
857,ravdess,Actor_15/03-01-03-02-01-02-15.wav,383520,5242a1f497c04132ca3d1b312e9a403547d1d7807797abc01346774ed54c99dd,15,M,happy,2,S1,R2,strong
858,ravdess,Actor_15/03-01-03-02-02-01-15.wav,415552,1dc1101aa299ab54accfb5b261afe55f5ea33dd337e0c7d28d731b66d2add4d1,15,M,happy,2,S2,R1,strong
859,ravdess,Actor_15/03-01-03-02-02-02-15.wav,373912,1b83f5a16aa062fef265dc47370dbbfc8ac069d2d032a2b656cd1c25197ee560,15,M,happy,2,S2,R2,strong
860,ravdess,Actor_15/03-01-04-01-01-01-15.wav,386726,bbabdf2d4bb0d75322fbe24b8395dffbd9f1b59cd87badd755b62749f1b222f2,15,M,sad,3,S1,R1,normal
861,ravdess,Actor_15/03-01-04-01-01-02-15.wav,367506,1a0668b8d92cfe78fb4d270f86524d8ece12d107b0b549d930622122d7d9a294,15,M,sad,3,S1,R2,normal
862,ravdess,Actor_15/03-01-04-01-02-01-15.wav,367508,09aed5442a43ff49412088ab983a849c56ba48293d7524a63a7179c86c2c8680,15,M,sad,3,S2,R1,normal
863,ravdess,Actor_15/03-01-04-01-02-02-15.wav,373912,6345c6ab16c1c5675de43c7dba40820fa1bf40f60aca9beaa47f5314eee69ddf,15,M,sad,3,S2,R2,normal
864,ravdess,Actor_15/03-01-04-02-01-01-15.wav,363724,4843c62ca1bae58e9e3ec565c7f64120310dcbacfc4f91e3c57563debbeb3406,15,M,sad,3,S1,R1,strong
865,ravdess,Actor_15/03-01-04-02-01-02-15.wav,377112,9df746572521d401e86b8c8aeb065e96c3607f8a8019c9e1c1f1aad61c2dd343,15,M,sad,3,S1,R2,strong
866,ravdess,Actor_15/03-01-04-02-02-01-15.wav,389930,f02e34a8762ca924fddf2e210a37820553b9bd780f3fd4a05699d93d15f4f335,15,M,sad,3,S2,R1,strong
867,ravdess,Actor_15/03-01-04-02-02-02-15.wav,380320,cf585c35621cd4546b46159c12fe122f7b0dd0b06ad7b19b59c73e10746ee31d,15,M,sad,3,S2,R2,strong
868,ravdess,Actor_15/03-01-05-01-01-01-15.wav,399540,9484ebe862e28876d7cc31f567332b107111328fb4059b171f02df9b87b8cc2b,15,M,angry,4,S1,R1,normal
869,ravdess,Actor_15/03-01-05-01-01-02-15.wav,396334,e84e4704c2b75044e127cf5d3c93192c41fb783bb5e93cc005331135c2828fc6,15,M,angry,4,S1,R2,normal
870,ravdess,Actor_15/03-01-05-01-02-01-15.wav,405944,effd801c7c59548d7ac23d50a71f0f9e76c7bf962181461d1a3e314e5442e469,15,M,angry,4,S2,R1,normal
871,ravdess,Actor_15/03-01-05-01-02-02-15.wav,389928,0c3b2912e4f577f07c65bc132ed62072f23a44e7e5737d7e98b484811b0ca4bf,15,M,angry,4,S2,R2,normal
872,ravdess,Actor_15/03-01-05-02-01-01-15.wav,389928,8bd798bb2b632fe8a572d65db26cc7941d21e07fb76cd3a292d3acbf4b0720f3,15,M,angry,4,S1,R1,strong
873,ravdess,Actor_15/03-01-05-02-01-02-15.wav,409146,f7e41515aa0222c615c3c7976728dbba8de1dc08e36e73e0843b50b4090ca5a7,15,M,angry,4,S1,R2,strong
874,ravdess,Actor_15/03-01-05-02-02-01-15.wav,383514,7c98bd9dd08e94585cef0e8e75b0ae3ba279a8b457b76d92a0c6b80fa931e0a0,15,M,angry,4,S2,R1,strong
875,ravdess,Actor_15/03-01-05-02-02-02-15.wav,396328,5e42230de368a51d9e652c6f0ed80d2e99f364cb338281790b55d3badec9a557,15,M,angry,4,S2,R2,strong
876,ravdess,Actor_15/03-01-06-01-01-01-15.wav,368180,53239ec9a30b9eed8d13873e2d956348332ee3a8c59c195c82b0ec3f16d7d143,15,M,fearful,5,S1,R1,normal
877,ravdess,Actor_15/03-01-06-01-01-02-15.wav,367502,de3e2fb1812736c97711537d15032ac06d5d992b617e37733376b2f12138cd14,15,M,fearful,5,S1,R2,normal
878,ravdess,Actor_15/03-01-06-01-02-01-15.wav,364298,fd927d0340cdfa727d759a56cb36b7da7408dfd19ffde8805ec322521645f0be,15,M,fearful,5,S2,R1,normal
879,ravdess,Actor_15/03-01-06-01-02-02-15.wav,367502,8d411fff1e9a34ed4987e1d91eea71d37b7b7d9a61333768a37fbbba6f0ac7a7,15,M,fearful,5,S2,R2,normal
880,ravdess,Actor_15/03-01-06-02-01-01-15.wav,370706,91a476a5fe557bc134f0d8e998ed89f4a930d93ef11072ef39459dabf05054d3,15,M,fearful,5,S1,R1,strong
881,ravdess,Actor_15/03-01-06-02-01-02-15.wav,383522,8d38779f8ab4bf2fa5db0fd016722c16d13efa560b322f7b3bc5703375760de7,15,M,fearful,5,S1,R2,strong
882,ravdess,Actor_15/03-01-06-02-02-01-15.wav,373910,841845915e74b045b9dfe6dc888dc2b4d344aa25656a162985d4b564729544e9,15,M,fearful,5,S2,R1,strong
883,ravdess,Actor_15/03-01-06-02-02-02-15.wav,386724,ec727a5465053a187f9b740e2176566387f4ab6474714e20d61bf430b5ec7180,15,M,fearful,5,S2,R2,strong
884,ravdess,Actor_15/03-01-07-01-01-01-15.wav,409146,db8e30899a504965d39ee2b0450ae1a5decc25e4b227dd62c27c63236628c4ac,15,M,disgust,6,S1,R1,normal
885,ravdess,Actor_15/03-01-07-01-01-02-15.wav,399536,9cbf529bced4a070d2dc6a2ca8a266fccf81c11285892881efadb82dd4422dd3,15,M,disgust,6,S1,R2,normal
886,ravdess,Actor_15/03-01-07-01-02-01-15.wav,402740,cae49bf85be0f3a852cc713394ffbad436d295552832bedd9fe61548c633f9db,15,M,disgust,6,S2,R1,normal
887,ravdess,Actor_15/03-01-07-01-02-02-15.wav,441178,a579e7a9641577535e85b4b6890d2c7de5606b3723ba544c9eadb9f47338a7cc,15,M,disgust,6,S2,R2,normal
888,ravdess,Actor_15/03-01-07-02-01-01-15.wav,405942,a58a4507bbfe99d42f496f1dc3cc17bf07b3d1ceaf9d01c2b2e69b3b10c164d4,15,M,disgust,6,S1,R1,strong
889,ravdess,Actor_15/03-01-07-02-01-02-15.wav,373832,7d1da1761e4437ca70dda26a64d647892776dcd097fd0ee9b2d46df45fecae94,15,M,disgust,6,S1,R2,strong
890,ravdess,Actor_15/03-01-07-02-02-01-15.wav,367502,0e91b4d02542742cc2f42c6293d77a45af566bf4dad23c7e840c27e6ed00e53d,15,M,disgust,6,S2,R1,strong
891,ravdess,Actor_15/03-01-07-02-02-02-15.wav,383518,83ac2a788eae5a7bd5d525ae50e738d3294b054ccd12beb9afa51f16189a5e46,15,M,disgust,6,S2,R2,strong
892,ravdess,Actor_15/03-01-08-01-01-01-15.wav,399532,6afd1c35688c938f6318b4aaa221e9cb788f3f604599af940bbf8243283edf5f,15,M,surprised,7,S1,R1,normal
893,ravdess,Actor_15/03-01-08-01-01-02-15.wav,380318,4af9acf824deffe9162b12c4bf3a2088543be2dd0be3b76f590e2959e56f998e,15,M,surprised,7,S1,R2,normal
894,ravdess,Actor_15/03-01-08-01-02-01-15.wav,405944,68d1ce5727cd1d646f3cbda9dd4c12f75ac23b67ef829c297f1f016566a06fd7,15,M,surprised,7,S2,R1,normal
895,ravdess,Actor_15/03-01-08-01-02-02-15.wav,373912,7035b3c5ad540e03617cf13d1e0cc982c62805a0c5b58121bcee1ca5614c025e,15,M,surprised,7,S2,R2,normal
896,ravdess,Actor_15/03-01-08-02-01-01-15.wav,373906,8843eff2b1fa4570de57bfe2087a2c2c5e0e84e787b91853e50e218305732c27,15,M,surprised,7,S1,R1,strong
897,ravdess,Actor_15/03-01-08-02-01-02-15.wav,367502,11fd3d33374cffdb5ab96bcc0d56eac7dd03fcc110cf503378a1454b3ea4561a,15,M,surprised,7,S1,R2,strong
898,ravdess,Actor_15/03-01-08-02-02-01-15.wav,357894,afb0c37943ec42142f8636c8b96c8ba2d2999a372dde26d380d212f46bbd0469,15,M,surprised,7,S2,R1,strong
899,ravdess,Actor_15/03-01-08-02-02-02-15.wav,370706,f256ff393629f229cf06a3cfb0f9fcf033324354731d20f058e1ce9762f398ea,15,M,surprised,7,S2,R2,strong
900,ravdess,Actor_16/03-01-01-01-01-01-16.wav,418744,9f0fe5ccfebbdc023137d280939198ceb3c39b938bb40d458200087aee36e720,16,F,neutral,0,S1,R1,normal
901,ravdess,Actor_16/03-01-01-01-01-02-16.wav,418746,f6acab07c785f6632b9964c2a8d73791098d8289f3e2ce48afd4b0573b61015c,16,F,neutral,0,S1,R2,normal
902,ravdess,Actor_16/03-01-01-01-02-01-16.wav,405704,275a23e814ed40030eff4c97ddc8e0cb860974bd2d492e3981f67d80d03fb5a0,16,F,neutral,0,S2,R1,normal
903,ravdess,Actor_16/03-01-01-01-02-02-16.wav,402730,a2db8b6c42c1f379b3a94459d983539099ccbfb87395daa695607d6d73946ba5,16,F,neutral,0,S2,R2,normal
904,ravdess,Actor_16/03-01-02-01-01-01-16.wav,414704,541fa434ca95a73506c33974488ae35a02a1f1f7c369a984145de4a100cd65d2,16,F,calm,1,S1,R1,normal
905,ravdess,Actor_16/03-01-02-01-01-02-16.wav,431558,79f99f14fab7b8f0d74f233d6da88f7d076336a2aa83a984155932851995c127,16,F,calm,1,S1,R2,normal
906,ravdess,Actor_16/03-01-02-01-02-01-16.wav,425142,33715651f4cf0a78fbe12b9771aa55fb84fd2487c3b239c4209633b9ce414d19,16,F,calm,1,S2,R1,normal
907,ravdess,Actor_16/03-01-02-01-02-02-16.wav,412340,7aca69775053b31102ec1d3fdc3e40ca49516c4e94c2cb26b06e202b7e694325,16,F,calm,1,S2,R2,normal
908,ravdess,Actor_16/03-01-02-02-01-01-16.wav,431548,a1e81fc8e915ac7df9ad8ad73728c4758fcb6f76a32391332452c3eb151df562,16,F,calm,1,S1,R1,strong
909,ravdess,Actor_16/03-01-02-02-01-02-16.wav,437974,2fe55e39c7730fc5d69bfc91ee06071d2308816485105ee24f8ad5f9059f5a5f,16,F,calm,1,S1,R2,strong
910,ravdess,Actor_16/03-01-02-02-02-01-16.wav,425144,5513f19faa4249755185a6f2fdbfef10591ff7d16a1da2e1725d22423aef431d,16,F,calm,1,S2,R1,strong
911,ravdess,Actor_16/03-01-02-02-02-02-16.wav,425142,56d7c1bf65731686ecbc8e864ebf32c18a5c277b3d35190c4f6bd6fab59ce3d2,16,F,calm,1,S2,R2,strong
912,ravdess,Actor_16/03-01-03-01-01-01-16.wav,415526,83bd9769403184f883195463b48a653a1680b43693539ef000081cf459b0f741,16,F,happy,2,S1,R1,normal
913,ravdess,Actor_16/03-01-03-01-01-02-16.wav,412348,986f21a4c4a95a177e29e05e43dfd44d1d12eb61263b027a3de3ff3207ce24ee,16,F,happy,2,S1,R2,normal
914,ravdess,Actor_16/03-01-03-01-02-01-16.wav,418736,0762cd5d977f9766d63e38f21471ddeebb27a722a3932ddea0f6ffd9a291f4f4,16,F,happy,2,S2,R1,normal
915,ravdess,Actor_16/03-01-03-01-02-02-16.wav,412318,4526991a74bc382bbbd0c58b7c6c65d3557901eef3b9c129f767403b7dd95eca,16,F,happy,2,S2,R2,normal
916,ravdess,Actor_16/03-01-03-02-01-01-16.wav,421936,08ab8b7472eb8f71109fb7c878da3978b97a066b61acbc99f12085a4b2eba881,16,F,happy,2,S1,R1,strong
917,ravdess,Actor_16/03-01-03-02-01-02-16.wav,402738,5cc11dd41d62d05dd13c5e71d6dcc891e4101da13f99d34e61aadf8be4fa0dfe,16,F,happy,2,S1,R2,strong
918,ravdess,Actor_16/03-01-03-02-02-01-16.wav,421934,688941ba23aa68469661704d3242c27ec28a41258a70bed3fd88fc501b31d596,16,F,happy,2,S2,R1,strong
919,ravdess,Actor_16/03-01-03-02-02-02-16.wav,425140,f1e55db3f1f5d21c6f9e659515114fe23379eca7363a3d7a6bfa2abf135fa6b5,16,F,happy,2,S2,R2,strong
920,ravdess,Actor_16/03-01-04-01-01-01-16.wav,402708,559c3f1cd08af5a819246d08881ae759a59c535d0edac97bb17f3e3607c630aa,16,F,sad,3,S1,R1,normal
921,ravdess,Actor_16/03-01-04-01-01-02-16.wav,409142,2014cbb1113b85f9bdb33a11c7d812e16f5b99966c1e58667aec2df00d77b1a3,16,F,sad,3,S1,R2,normal
922,ravdess,Actor_16/03-01-04-01-02-01-16.wav,386720,e0150b2e3e5c27e2f8353d25d59182631a263f2b09fef2c2cf3c682e0add43de,16,F,sad,3,S2,R1,normal
923,ravdess,Actor_16/03-01-04-01-02-02-16.wav,396328,f8e6d926e8ed9ea66b9ef9b77480de77567129e8b70017f2439395def719091d,16,F,sad,3,S2,R2,normal
924,ravdess,Actor_16/03-01-04-02-01-01-16.wav,418752,0b742fb7177a568e8485b5a6457b6c5c48a21901b84cc83b34cc1142516e8aa0,16,F,sad,3,S1,R1,strong
925,ravdess,Actor_16/03-01-04-02-01-02-16.wav,425160,977219317c22f95e1d7e7bee421d8bb17a7a8153b077bdb25a381d809e9bd6f6,16,F,sad,3,S1,R2,strong
926,ravdess,Actor_16/03-01-04-02-02-01-16.wav,431566,04eb5297d94a46c6941140d8787f3f378d4a81272d1af0f4264ceecef4ea4924,16,F,sad,3,S2,R1,strong
927,ravdess,Actor_16/03-01-04-02-02-02-16.wav,418752,2461d8626872425b79502b2a8a4c7dbfc5407beb9c02e682590eab6926c3abd5,16,F,sad,3,S2,R2,strong
928,ravdess,Actor_16/03-01-05-01-01-01-16.wav,441176,3fd5bb4ae17032c8e006ed4065041189dadaf88b8b327d77fe4f1fe2959201ab,16,F,angry,4,S1,R1,normal
929,ravdess,Actor_16/03-01-05-01-01-02-16.wav,444378,32b5aa15f16cdd9d3ece564f42de5dbf47d9dbe68d2b6f5dd8dd95744b96b416,16,F,angry,4,S1,R2,normal
930,ravdess,Actor_16/03-01-05-01-02-01-16.wav,434768,aaf7d7411f8dd392e43bc5bd47b7928ba6d9350058ade128d69f8a06303c45f9,16,F,angry,4,S2,R1,normal
931,ravdess,Actor_16/03-01-05-01-02-02-16.wav,434768,d22d1b79817026648a648b935a6f0c3769b1439ada0d84adad55956c1a4edb1c,16,F,angry,4,S2,R2,normal
932,ravdess,Actor_16/03-01-05-02-01-01-16.wav,441172,419d8749cac1d9d680d049421c7bc7a4f993672e85c7067cdf02f757234d42c0,16,F,angry,4,S1,R1,strong
933,ravdess,Actor_16/03-01-05-02-01-02-16.wav,418748,3416903485080c95bd9bb05f3089c696fb7a450321fde5d8ba02ee7a6f2a5e4b,16,F,angry,4,S1,R2,strong
934,ravdess,Actor_16/03-01-05-02-02-01-16.wav,425050,d4d7879e32713c69418fa7bc33a4ecfd51d1ed36330468dc0c542d7d0510bf22,16,F,angry,4,S2,R1,strong
935,ravdess,Actor_16/03-01-05-02-02-02-16.wav,450778,7662a3a0bb02235ec310f8bd7275582d4a9e34383d998f5a35d4382d97cadccf,16,F,angry,4,S2,R2,strong
936,ravdess,Actor_16/03-01-06-01-01-01-16.wav,415544,7c72c1860e6d62bae1cbd9c9dac5134c89ee233ed610cf685840fbc120c6559b,16,F,fearful,5,S1,R1,normal
937,ravdess,Actor_16/03-01-06-01-01-02-16.wav,396326,c09c9f8275425f48f95e4fe712b1da16eba3276c1b08e49432b668b1bdec5793,16,F,fearful,5,S1,R2,normal
938,ravdess,Actor_16/03-01-06-01-02-01-16.wav,409138,4bd6030150e3c9ee3bf8ddf3569820fc87d1010c3ec6af82cae4ee85cf685fe9,16,F,fearful,5,S2,R1,normal
939,ravdess,Actor_16/03-01-06-01-02-02-16.wav,402732,c3198e720fdbdaef71880a5b4001ed983a2eb83d2d9367eee27572bc98888e17,16,F,fearful,5,S2,R2,normal
940,ravdess,Actor_16/03-01-06-02-01-01-16.wav,418748,162ba34a03c4a6660677b63cb3f1fd9c61fae12d05d1fddac7e7b9fdda4c3bea,16,F,fearful,5,S1,R1,strong
941,ravdess,Actor_16/03-01-06-02-01-02-16.wav,418748,8e0895ab0bbef5bb6418f057fac279bd47cf473713a0180b2548d824580fb64f,16,F,fearful,5,S1,R2,strong
942,ravdess,Actor_16/03-01-06-02-02-01-16.wav,399528,1edab3e4aa7bc41171ae16fa51310b667348a58fa1a4b35af36f2c8f43e73efd,16,F,fearful,5,S2,R1,strong
943,ravdess,Actor_16/03-01-06-02-02-02-16.wav,396326,6991ba7e7301c27060a68bf01eb8b541214230926694adf3ef43b6d290c96f3c,16,F,fearful,5,S2,R2,strong
944,ravdess,Actor_16/03-01-07-01-01-01-16.wav,421950,1d455dc2fde6060414d77316c770d5b09a1f595f28c4a17ce7dd835c02812c06,16,F,disgust,6,S1,R1,normal
945,ravdess,Actor_16/03-01-07-01-01-02-16.wav,418750,066d7755cd33f607c0ecaabb0ca7b9f9f0fc8f06a3ea5b1ff64d41cd9cc20493,16,F,disgust,6,S1,R2,normal
946,ravdess,Actor_16/03-01-07-01-02-01-16.wav,393122,87d203a8e74508213065518aca63b98604a26b5cd6666a85045e985296620660,16,F,disgust,6,S2,R1,normal
947,ravdess,Actor_16/03-01-07-01-02-02-16.wav,402732,b6e3c03f1da5d8a14d8f4e38ccb6f511734126b5238b4c63ffe122fd2985c3e3,16,F,disgust,6,S2,R2,normal
948,ravdess,Actor_16/03-01-07-02-01-01-16.wav,470000,6e5b9b3ec572b314d8e4d00c3c36683b9d441d36a9a275bd23368f936903e323,16,F,disgust,6,S1,R1,strong
949,ravdess,Actor_16/03-01-07-02-01-02-16.wav,466800,c05036f4d143c7015d31bb9a12bdf6dde5f796063e0b55bcaeb6c92cdd8f9bba,16,F,disgust,6,S1,R2,strong
950,ravdess,Actor_16/03-01-07-02-02-01-16.wav,457188,6503114712d5a21f08d15c396e04a18708328af2b381cdc5575b5b9746a04e75,16,F,disgust,6,S2,R1,strong
951,ravdess,Actor_16/03-01-07-02-02-02-16.wav,457190,12e9638a896ce0c59503d80c7d61f756b80e8c264f5a5df64a3d2c136bceacc5,16,F,disgust,6,S2,R2,strong
952,ravdess,Actor_16/03-01-08-01-01-01-16.wav,399528,4a615fb47205a95c28ac0d51c2add961566fe05e30e95dc96b2c8c03ad1be5cf,16,F,surprised,7,S1,R1,normal
953,ravdess,Actor_16/03-01-08-01-01-02-16.wav,389924,f33d9b735a61fb8aeecca2eedb60ee7d48f9bf9effa77dbbca30c5c38ab89ef0,16,F,surprised,7,S1,R2,normal
954,ravdess,Actor_16/03-01-08-01-02-01-16.wav,396324,d6cb4899ad42c9def82c7449e8d3edf43a094f297a2caae2be48a1e65c468cf5,16,F,surprised,7,S2,R1,normal
955,ravdess,Actor_16/03-01-08-01-02-02-16.wav,389926,902f599580f91615db71e8ca29c3478a8c5665586c1a8f29047fbafa55628d9f,16,F,surprised,7,S2,R2,normal
956,ravdess,Actor_16/03-01-08-02-01-01-16.wav,399532,f3057760aa50afe1fd76bfc6da8427548ceafcca2aee1975c319937580f74142,16,F,surprised,7,S1,R1,strong
957,ravdess,Actor_16/03-01-08-02-01-02-16.wav,399534,bede1bf2f711ffef7a05e3eb04a6c34ee10ea333136c2a9e4aa5052707872a46,16,F,surprised,7,S1,R2,strong
958,ravdess,Actor_16/03-01-08-02-02-01-16.wav,402740,01b588ca3b21482ba95e45a5df83baf487b1a756203f00bdfacb3d7e092e9cfa,16,F,surprised,7,S2,R1,strong
959,ravdess,Actor_16/03-01-08-02-02-02-16.wav,402738,c46a55a638f58f1e123263bc1c8147dbd4908397ff95818475ff89f4e9898b04,16,F,surprised,7,S2,R2,strong
960,ravdess,Actor_17/03-01-01-01-01-01-17.wav,418210,6e205e930dd5a6199d452921217c2c09bab8e4c5bd82539105ee45f4141e8e01,17,M,neutral,0,S1,R1,normal
961,ravdess,Actor_17/03-01-01-01-01-02-17.wav,386178,09a3b4c0de42943a3f47256a1c2533ef9c6592f3e63ff775b2aa3d5de5cbf2ea,17,M,neutral,0,S1,R2,normal
962,ravdess,Actor_17/03-01-01-01-02-01-17.wav,387606,c64c8cedb04578180c996e3d8ccf82e3054f9583dff5b4aa1dec4fcc80b4a2ca,17,M,neutral,0,S2,R1,normal
963,ravdess,Actor_17/03-01-01-01-02-02-17.wav,384402,c2b2c3387df6521202e0b66966f5fa145acb9c6054dff3a986a573cbdc56b7ad,17,M,neutral,0,S2,R2,normal
964,ravdess,Actor_17/03-01-02-01-01-01-17.wav,386184,b20a24d1427ab64adee9039a5282d2f40974d619daa8c7dae8afbb62a63989c8,17,M,calm,1,S1,R1,normal
965,ravdess,Actor_17/03-01-02-01-01-02-17.wav,389388,6780964471cdb5458f4f44ec7712ab4553c97886661126d41cdb175ec5597dd1,17,M,calm,1,S1,R2,normal
966,ravdess,Actor_17/03-01-02-01-02-01-17.wav,408608,7d96e15c4f34373b136a7e7869aeb441d23154fa6114309c62002c14ca855988,17,M,calm,1,S2,R1,normal
967,ravdess,Actor_17/03-01-02-01-02-02-17.wav,411810,51450443487998f3d3439591448855c372a36be2c3f430c22b302315a9fe6a0a,17,M,calm,1,S2,R2,normal
968,ravdess,Actor_17/03-01-02-02-01-01-17.wav,421420,03b32a7d8494ce524e631e18229c50c3655ef1830a0c0dcc1fc2afcf687ea813,17,M,calm,1,S1,R1,strong
969,ravdess,Actor_17/03-01-02-02-01-02-17.wav,395796,da9b0d3220b73fb77a0850cbcc3c658cc52afab1774b5e7f8a8f4b4c39de5fc4,17,M,calm,1,S1,R2,strong
970,ravdess,Actor_17/03-01-02-02-02-01-17.wav,418216,5563de5ed78b77442e35cb713c408ce10a509dce81f3d10b65f6bc3bf773d1f0,17,M,calm,1,S2,R1,strong
971,ravdess,Actor_17/03-01-02-02-02-02-17.wav,389388,3e0e0801bfaeef3bd851611f6b4b16321d94cda98cd8f6b7c61d0fc0915c3c83,17,M,calm,1,S2,R2,strong
972,ravdess,Actor_17/03-01-03-01-01-01-17.wav,382982,a8ba4d925dabaa286577ad8cada0452c9d6d964a29a38ed8dec35d21f5b1fc21,17,M,happy,2,S1,R1,normal
973,ravdess,Actor_17/03-01-03-01-01-02-17.wav,389390,3ce520d0766b853826b0b368c95beeb86950e5b200dba717441f89ab0a5f66d7,17,M,happy,2,S1,R2,normal
974,ravdess,Actor_17/03-01-03-01-02-01-17.wav,382984,c6096eb2cceecb74d04e230092b442c41f8ca7922cd5e30970f8d365b63b9411,17,M,happy,2,S2,R1,normal
975,ravdess,Actor_17/03-01-03-01-02-02-17.wav,389388,f101f53c904ef36f22e083d67b86fa570e8cc061224b2931f206a4acf735f6e4,17,M,happy,2,S2,R2,normal
976,ravdess,Actor_17/03-01-03-02-01-01-17.wav,408606,8923224a59b61618e95106d6e4bd4790889bd87c5408342663cf6c1484ab021a,17,M,happy,2,S1,R1,strong
977,ravdess,Actor_17/03-01-03-02-01-02-17.wav,443842,0aff9ee52a204fbfe6a9b69b5f4d95158966f543861f62c836290d1abb393282,17,M,happy,2,S1,R2,strong
978,ravdess,Actor_17/03-01-03-02-02-01-17.wav,408608,a2fed704b92095cabd97c2c7ffa57f376e704bb2d8b041f673e0a8485329b89b,17,M,happy,2,S2,R1,strong
979,ravdess,Actor_17/03-01-03-02-02-02-17.wav,415014,3d22d00fd53824cb3338c59a8fb7f564475467fe3332fae68bfffeb57659145b,17,M,happy,2,S2,R2,strong
980,ravdess,Actor_17/03-01-04-01-01-01-17.wav,402112,d7e521d72e834c7c03c720bbef21ca13893f3b3972ccc9d6ee6daae24dc85f7d,17,M,sad,3,S1,R1,normal
981,ravdess,Actor_17/03-01-04-01-01-02-17.wav,386176,08d7ab40b81b789be5f666741079faa0e1c8d43d5b95013aaec3d4dd2e681549,17,M,sad,3,S1,R2,normal
982,ravdess,Actor_17/03-01-04-01-02-01-17.wav,392584,40e6b070942649a79b1cd9a2a8f992831823892916e79f0afe79509a84a959f7,17,M,sad,3,S2,R1,normal
983,ravdess,Actor_17/03-01-04-01-02-02-17.wav,395788,28c6eebd8a5be4db110e067a917a9e5621aee8a1669f79301b37f73293dcf220,17,M,sad,3,S2,R2,normal
984,ravdess,Actor_17/03-01-04-02-01-01-17.wav,402186,89d5a611786ed111b5aca5decb879756952776ca8f06c4e5ad0b875184ada49a,17,M,sad,3,S1,R1,strong
985,ravdess,Actor_17/03-01-04-02-01-02-17.wav,405396,08d195438a079c428d15acb9247c665f763b1c0098f9e1b5f5fc1ec2228d36c7,17,M,sad,3,S1,R2,strong
